grid_id,avg_rent,median_rent,std_rent,avg_rent_per_sqft,median_rent_per_sqft,avg_rent_per_resident,avg_sqft_per_resident,avg_bedrooms,avg_bathrooms,avg_sqft,avg_property_age,median_property_age,housing_density,pct_includes_water,pct_includes_natural_gas,pct_includes_electricity,pct_includes_refuse_recycling,total_311_requests,avg_resolution_days,median_resolution_days,num_unique_services,top_service,pct_311_complaints,pct_311_external_request,pct_abandoned_vehicle,pct_aggressive_threatening,pct_autonomous_vehicle_complaints,pct_behavioral_third_party,pct_blocked_street_and_sidewalk,pct_blocked_street_or_sidewalk,pct_catch_basin_maintenance,pct_child_request,pct_dpw_volunteer_programs,pct_damage_property,pct_damaged_property,pct_encampment,pct_encampments,pct_escalation_callback,pct_followup,pct_general_request,pct_general_request___311customerservicecenter,pct_general_request___animal_care_control,pct_general_request___art_commission,pct_general_request___assessor_recorder,pct_general_request___board_of_supervisors,pct_general_request___building_inspection,pct_general_request___central_shops,pct_general_request___city_attorney,pct_general_request___city_hall,pct_general_request___controller,pct_general_request___county_clerk,pct_general_request___district_attorney,pct_general_request___dph,pct_general_request___dtis,pct_general_request___economics_and_workforce_development,pct_general_request___elections,pct_general_request___entertainment_commission,pct_general_request___environment,pct_general_request___fire_department,pct_general_request___hsh,pct_general_request___human_rights_commission,pct_general_request___human_services_agency,pct_general_request___labor_standards_enforcement,pct_general_request___library_public,pct_general_request___mocd,pct_general_request___mod,pct_general_request___moh,pct_general_request___mons,pct_general_request___mta,pct_general_request___occ,pct_general_request___planning,pct_general_request___port_authority,pct_general_request___public_works,pct_general_request___puc,pct_general_request___real_estate_department,pct_general_request___rent_board,pct_general_request___rpd,pct_general_request___sfpd,pct_general_request___sheriff,pct_general_request___short_term_rentals,pct_general_request___small_business,pct_general_request___tida,pct_graffiti,pct_graffiti_private,pct_graffiti_public,pct_homeless_concerns,pct_illegal_postings,pct_information_provided,pct_litter_receptacle_maintenance,pct_litter_receptacles,pct_mta_parking_traffic_signs_high_priority,pct_mta_parking_traffic_signs_normal_priority,pct_muni_employee_feedback,pct_muni_service_feedback,pct_noise,pct_noise_report,pct_outbound_call,pct_outbound_email,pct_parking_enforcement,pct_rpd_general,pct_rec_and_park_requests,pct_residential_building,pct_residential_building_request,pct_sfha_requests,pct_service_request_copy,pct_sewer,pct_sewer_issues,pct_shared_spaces_request,pct_shared_spaces_violation,pct_sidewalk_and_curb,pct_sidewalk_or_curb,pct_sign_repair,pct_street_defect,pct_street_defects,pct_street_and_sidewalk_cleaning,pct_streetlights,pct_temporary_sign_applications,pct_temporary_sign_request,pct_tent_count,pct_tree_maintenance,pct_waste_of_water,pct_water_quality,pct_well_being_check,rent_per_resident,sqft_per_resident
35_84,2875.5,2875.5,0.0,4.597122302158273,4.597122302158273,2875.5,625.5,1.0,1.0,625.5,95.0,95.0,2,0.0,0.0,0.0,0.0,116,15.763594971117907,1.9292361111111112,21,Parking Enforcement,0.0,0.0,0.0603448275862069,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.008620689655172414,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0603448275862069,0.0,0.04310344827586207,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.017241379310344827,0.0,0.0,0.02586206896551724,0.008620689655172414,0.0,0.0,0.25,0.04310344827586207,0.11206896551724138,0.0,0.0,0.0,0.0,0.008620689655172414,0.008620689655172414,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,1437.75,312.75
35_85,3438.0,3625.5,1099.9188281738925,3.9360042223220977,3.665482007996446,2315.46875,581.09375,1.375,1.125,906.75,102.375,100.5,8,0.5,0.0,0.0,0.5,121,9.219650060386474,0.17177083333333334,21,Parking Enforcement,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024793388429752067,0.008264462809917356,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.01652892561983471,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.008264462809917356,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6033057851239669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008264462809917356,0.0,0.008264462809917356,0.008264462809917356,0.04132231404958678,0.008264462809917356,0.0,0.024793388429752067,0.06611570247933884,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,429.75,113.34375
35_86,5375.5,5375.5,,2.8661690215942417,2.8661690215942417,2687.75,937.75,2.0,3.0,1875.5,119.0,119.0,2,0.0,0.0,0.0,0.0,146,12.965360668572984,0.6530844907407407,26,Parking Enforcement,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.00684931506849315,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.02054794520547945,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.04794520547945205,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02054794520547945,0.00684931506849315,0.03424657534246575,0.0,0.0136986301369863,0.0,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.3972602739726027,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0273972602739726,0.0136986301369863,0.00684931506849315,0.04794520547945205,0.1917808219178082,0.00684931506849315,0.0,0.0,0.0,0.04794520547945205,0.0,0.0,0.0,2687.75,937.75
35_87,3500.5,3500.5,176.7766952966369,3.2456399739173816,3.2456399739173816,1750.25,562.75,2.0,1.5,1125.5,104.0,105.0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,149,18.263787635975138,0.7640162037037037,24,Street and Sidewalk Cleaning,0.0,0.006711409395973154,0.03355704697986577,0.0,0.0,0.0,0.006711409395973154,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.0,0.0,0.053691275167785234,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03355704697986577,0.0,0.013422818791946308,0.0,0.006711409395973154,0.013422818791946308,0.040268456375838924,0.006711409395973154,0.0,0.0,0.0,0.013422818791946308,0.0,0.0,0.18791946308724833,0.0,0.0,0.0,0.0,0.0,0.0,0.026845637583892617,0.03355704697986577,0.0,0.0,0.020134228187919462,0.013422818791946308,0.006711409395973154,0.020134228187919462,0.013422818791946308,0.31543624161073824,0.0,0.0,0.0,0.0,0.10738255033557047,0.0,0.0,0.0,1166.8333333333333,375.1666666666667
35_88,3708.8333333333335,4875.5,2020.7259421636902,1.5711022272986863,1.5711022272986863,1541.9444444444446,875.5,2.3333333333333335,2.0,875.5,106.33333333333333,123.0,3,0.0,0.0,0.0,0.0,246,12.581825921951996,0.19572916666666668,27,Parking Enforcement,0.0,0.0,0.036585365853658534,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.024390243902439025,0.008130081300813009,0.0,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.056910569105691054,0.0,0.0,0.0,0.016260162601626018,0.012195121951219513,0.024390243902439025,0.0040650406504065045,0.0,0.0,0.0040650406504065045,0.0040650406504065045,0.0,0.0,0.3170731707317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.07723577235772358,0.0,0.0,0.024390243902439025,0.016260162601626018,0.008130081300813009,0.032520325203252036,0.012195121951219513,0.22764227642276422,0.008130081300813009,0.0,0.0,0.0,0.02032520325203252,0.0,0.0,0.0,1236.2777777777778,291.8333333333333
35_89,4500.5,4500.5,1237.4368670764582,3.271901126862959,3.271901126862959,1500.1666666666665,458.5,3.0,1.75,1375.5,102.5,108.0,4,0.0,0.0,0.0,0.0,232,5.46269616709733,0.18078703703703702,25,Street and Sidewalk Cleaning,0.0,0.0,0.0603448275862069,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.004310344827586207,0.008620689655172414,0.0,0.004310344827586207,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01293103448275862,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03879310344827586,0.0,0.03879310344827586,0.0,0.0,0.0,0.017241379310344827,0.021551724137931036,0.03017241379310345,0.004310344827586207,0.01293103448275862,0.0,0.0,0.0,0.0,0.0,0.21982758620689655,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.05603448275862069,0.1206896551724138,0.0,0.0,0.0,0.008620689655172414,0.01293103448275862,0.008620689655172414,0.004310344827586207,0.23275862068965517,0.0,0.0,0.0,0.0,0.04741379310344827,0.0,0.0,0.0,1125.125,343.875
35_9,875.5,875.5,,0.7778764993336295,0.7778764993336295,875.5,1125.5,1.0,1.0,1125.5,80.0,79.0,3,0.0,0.0,0.0,0.0,53,30.009244054103124,0.24189814814814814,11,Parking Enforcement,0.0,0.0,0.07547169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5094339622641509,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.09433962264150944,0.0,0.0,0.09433962264150944,0.018867924528301886,0.03773584905660377,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,291.8333333333333,375.1666666666667
35_92,4375.5,4375.5,,3.887605508662817,3.887605508662817,1458.5,375.1666666666667,3.0,2.0,1125.5,91.5,91.5,2,0.0,0.0,0.0,0.0,151,6.56470735333874,1.1263888888888889,24,Street and Sidewalk Cleaning,0.0,0.0,0.06622516556291391,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.006622516556291391,0.0,0.0,0.026490066225165563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019867549668874173,0.013245033112582781,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.1390728476821192,0.006622516556291391,0.0,0.006622516556291391,0.0,0.0,0.0,0.019867549668874173,0.006622516556291391,0.0,0.0,0.019867549668874173,0.006622516556291391,0.006622516556291391,0.0,0.013245033112582781,0.48344370860927155,0.0,0.0,0.0,0.0,0.07947019867549669,0.0,0.0,0.0,2187.75,562.75
36_10,3063.0,3000.5,1375.0,2.7827289997449083,2.6616147681929068,1192.8958333333333,401.22916666666663,2.75,1.25,1063.0,80.0,80.0,4,0.25,0.25,0.25,0.25,109,1.9734590256143993,0.5528125,13,Street and Sidewalk Cleaning,0.0,0.01834862385321101,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.0,0.11009174311926606,0.0,0.0,0.0,0.0,0.0,0.0,0.027522935779816515,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.6513761467889908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.75,265.75
36_101,,,,,,,,,,,72.5,72.5,2,0.0,0.0,0.0,0.0,127,9.57024608686067,0.13348958333333333,18,Parking Enforcement,0.0,0.007874015748031496,0.08661417322834646,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.023622047244094488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031496062992125984,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5039370078740157,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.031496062992125984,0.031496062992125984,0.0,0.007874015748031496,0.0,0.0,0.0,0.015748031496062992,0.007874015748031496,0.1889763779527559,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,,
36_102,1625.5,1625.5,,1.8566533409480297,1.8566533409480297,541.8333333333334,291.8333333333333,3.0,1.0,875.5,79.0,79.0,1,0.0,0.0,1.0,0.0,275,3.5312251858866444,0.8784722222222222,14,Street and Sidewalk Cleaning,0.0,0.0,0.03272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.0,0.0,0.0,0.007272727272727273,0.0,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01090909090909091,0.0036363636363636364,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.0,0.8472727272727273,0.0,0.0,0.0,0.0,0.02909090909090909,0.0,0.0,0.0,1625.5,875.5
36_103,4875.5,4875.5,1060.6601717798212,2.999272991639404,2.999272991639404,1078.2375,343.875,4.5,2.5,1375.5,37.0,37.0,2,0.0,0.0,0.0,0.0,163,6.592262212132004,0.4709201388888889,18,Street and Sidewalk Cleaning,0.0,0.0,0.03680981595092025,0.0,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024539877300613498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024539877300613498,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,0.012269938650306749,0.0,0.0,0.3312883435582822,0.0,0.0,0.0,0.006134969325153374,0.0,0.0,0.03067484662576687,0.04294478527607362,0.0,0.0,0.012269938650306749,0.018404907975460124,0.006134969325153374,0.012269938650306749,0.0,0.36809815950920244,0.0,0.0,0.0,0.0,0.049079754601226995,0.0,0.0,0.0,2437.75,687.75
36_105,,,,,,,,,,,124.0,124.0,1,0.0,0.0,0.0,0.0,132,20.72912763781223,0.9277777777777778,13,Street and Sidewalk Cleaning,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.022727272727272728,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.007575757575757576,0.0,0.6515151515151515,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,,
36_108,2586.34375,2625.0,856.9156754304283,2.8357681254605698,2.998224195075897,1279.5026041666667,442.2545045045045,2.27027027027027,1.3108108108108107,970.0945945945946,95.63157894736842,114.0,38,0.7631578947368421,0.0,0.0,0.6578947368421053,98,5.386369847670251,0.11119212962962963,13,Street and Sidewalk Cleaning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.01020408163265306,0.0,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23469387755102042,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.05102040816326531,0.02040816326530612,0.5204081632653061,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,68.06167763157895,25.528805120910384
36_109,,,,,,,,,,,57.0,57.0,1,0.0,0.0,0.0,0.0,641,3.851936300405001,0.8650810185185185,20,Street and Sidewalk Cleaning,0.0,0.0,0.015600624024960999,0.0,0.0,0.0,0.0,0.0,0.0015600624024961,0.0,0.0,0.0,0.0,0.0,0.0031201248049922,0.0,0.0,0.0124804992199688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015600624024961,0.0,0.0,0.0,0.0109204368174727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015600624024961,0.014040561622464899,0.0,0.0,0.0,0.0046801872074883,0.0046801872074883,0.0,0.0,0.0,0.0015600624024961,0.0,0.0,0.0,0.0,0.10140405616224649,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0031201248049922,0.0015600624024961,0.0,0.0,0.0109204368174727,0.0078003120124804995,0.0,0.0,0.0,0.7862714508580343,0.0015600624024961,0.0,0.0,0.0,0.0093603744149766,0.0,0.0,0.0,,
36_11,1869.0897435897436,2125.5,557.5061348705982,2.781790019960192,2.9988577955454025,1695.974358974359,615.8461538461538,1.1538461538461537,1.1538461538461537,683.1923076923077,61.69230769230769,69.0,39,0.9230769230769231,0.0,0.0,1.0,170,2.9037407823242405,0.5130787037037037,16,Street and Sidewalk Cleaning,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.13529411764705881,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.01764705882352941,0.023529411764705882,0.0,0.0058823529411764705,0.0,0.711764705882353,0.0058823529411764705,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,47.92537804076266,17.51775147928994
36_110,1087.621212121212,1125.5,789.6474678887558,1.3095135219538918,1.0,478.1275252525253,399.79487179487177,2.358974358974359,1.294871794871795,926.7820512820513,41.5,21.0,78,0.8974358974358975,0.6666666666666666,0.0,0.6666666666666666,640,7.362419037757369,0.8909722222222223,31,Street and Sidewalk Cleaning,0.0,0.0,0.009375,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625,0.0,0.00625,0.0171875,0.0,0.00625,0.0,0.0,0.0296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0734375,0.0,0.0,0.0,0.0140625,0.0109375,0.0,0.0015625,0.009375,0.0046875,0.003125,0.003125,0.0,0.0,0.090625,0.0,0.0015625,0.00625,0.0046875,0.0,0.0,0.0109375,0.0046875,0.0015625,0.0015625,0.0234375,0.0265625,0.0015625,0.0,0.0,0.553125,0.009375,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,13.943861693861692,11.88182117028271
36_111,3958.8333333333335,3375.5,1233.2207155790618,4.767106271362408,4.996802557953637,1680.7777777777776,361.3333333333333,2.3333333333333335,1.3333333333333333,875.5,121.0,123.0,4,0.75,0.0,0.0,0.0,177,18.575334713595584,1.1490625,21,Street and Sidewalk Cleaning,0.0,0.0,0.05649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.0,0.03954802259887006,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519774011299435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011299435028248588,0.0,0.0,0.0,0.005649717514124294,0.0,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.11864406779661017,0.0,0.0,0.05649717514124294,0.01694915254237288,0.0,0.0,0.011299435028248588,0.01694915254237288,0.0,0.005649717514124294,0.011299435028248588,0.0847457627118644,0.0,0.01694915254237288,0.011299435028248588,0.3559322033898305,0.0,0.0,0.0,0.0,0.11299435028248588,0.0,0.0,0.0,989.7083333333334,218.875
36_116,,,,,,,,,,,31.0,31.0,1,0.0,0.0,0.0,0.0,21,19.253935763888887,3.2432349537037037,9,Parking Enforcement,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,,
36_12,3095.7380952380954,3125.5,442.42396670867026,2.0687904405856226,2.0905125408942205,1547.8690476190477,761.1195652173913,2.0,2.0,1522.2391304347825,33.78260869565217,33.0,46,0.8913043478260869,0.0,0.0,0.8913043478260869,192,3.7605701303155006,0.13096064814814815,18,Street and Sidewalk Cleaning,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.005208333333333333,0.0,0.010416666666666666,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.21354166666666666,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.005208333333333333,0.010416666666666666,0.005208333333333333,0.0,0.6197916666666666,0.005208333333333333,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,67.29865424430642,33.092155009451794
